canonical_id,question_number,section,marks,question_type,subject_discipline,has_or_choice,has_figure_or_table,papers_appeared_count,years_appeared,question_text,or_question_text
CBSE_SCI_2025_Q18_3163Science,18,A,1,Assertion-Reason MCQ,Chemistry,False,False,1,2025,Assertion (A) : Carbon and its compounds are our major sources of fuels. 1 Reason (R) : Most of the carbon compounds on burning release a large amount of heat and light.,
CBSE_SCI_2025_Q19_3163Science,19,A,1,Assertion-Reason MCQ,Biology,False,False,1,2025,"Assertion (A) : Food web is a network of several food chains operating in an ecosystem. 1
Reason (R) : Food web decreases the stability of an ecosystem.",
CBSE_SCI_2025_Q21_3163Science,21,B,2,Short Answer (2 Marks),General Science,False,False,1,2025,yadrt oe (i) Fe START FGA (ii) STH ATT wT GF oe GA ote feoett arg pr aA fear | secka fifire fer agai At aia eS as als ag Hl Hel Va TATe | 2,
CBSE_SCI_2025_Q22_3163Science,22,B,2,Short Answer (2 Marks),General Science,False,True,1,2025,"feu me site cr see Alfre fread ares 1 8 area 2 Hoa ped feet wepre ~~t—~~ fener UY Hl GMAT TAT |
<!-- Start of picture text -->
arated feet<br>\ sme<br>| AeA 2<br><!-- End of picture text -->
<!-- Start of picture text -->
ovatafr<br><!-- End of picture text -->
- (a) foun a areaai ~~—~~ seam 1 sik area 2 Fa fad vera Al aici alte ?
- (b) stafdd for & afters a at (eX) Fst or HRT fara | (c) Fe 1 & aa Wea 2 sada Hl SA Cl AAT A Vena Al Gel & el Sith AAT |
2",
CBSE_SCI_2025_Q23_3163Science,23,B,2,Short Answer (2 Marks),General Science,False,True,1,2025,"(a) mrad:
- G) seats Sarg Wt Sed BU Aral Hr Sreprst sien Mella Slee | (ii) at Gehet (ACT) SH VHT Ae VT HT SIT | Aa
- (b) SSUq5 RTS 2 “SH SHIT FE ese hal aul & avara al cad S 1” wat ?
- *31/6/3*
<!-- Start of picture text -->
(14)<br><!-- End of picture text -->
2
2
———_—___
iil! -_— SECTION ~~-~~ B
<!-- Start of picture text -->
iil!<br><!-- End of picture text -->
Question Nos. 21 to 26 are very short answer type questions. Each question carries 2 marks.",
CBSE_SCI_2025_Q21_3163Science,21,B,2,Short Answer (2 Marks),Chemistry,False,False,1,2025,"Name a metal found in the earth’s crust
- (i) in free state and
- (ii) in the form of its compound. State where each of these metals are placed in the reactivity series of metals.
2",
CBSE_SCI_2025_Q22_3163Science,22,B,2,Short Answer (2 Marks),Physics,False,True,1,2025,"Study the figure in which the path of a ray of light going from Medium 1 to Medium 2 is shown.
<!-- Start of picture text -->
Incident Ray<br>Medium 1<br>Medium 2<br><!-- End of picture text -->
<!-- Start of picture text -->
i<br>Refracted Ray<br><!-- End of picture text -->
- (a) Out of the two Media ~~—~~ Medium 1 and Medium 2, in which is the speed of light more ?
- (b) State reason of bending of the refracted ray away from the normal.
- (c) Express refractive index of Medium 2 with respect to Medium 1 in terms of speed of light in two media.
2",
CBSE_SCI_2025_Q23_3163Science,23,B,2,Short Answer (2 Marks),Physics,False,True,1,2025,"(a) Give reasons :
- (i) The sky appears dark to passengers flying at very high altitude.
- (i) ‘Danger’ signal lights are red in colour. 2
<!-- Start of picture text -->
OR<br><!-- End of picture text -->
- (b) What is a rainbow ? “We see a rainbow in the sky only after the rainfall.” Why ? 2 (15) [ P.T.O. ]
*3.1/6/3*
<!-- Start of picture text -->
iii<br><!-- End of picture text -->
##### ———<—_——_ iii",
CBSE_SCI_2025_Q24_3163Science,24,B,2,Short Answer (2 Marks),Biology,False,False,1,2025,"(a) “sds fat cei Ft afters at faa wed & 1” Tet a “araaa” al aa ST FAA Sa HUA Al SIEM AIAAT | AAA
- 2
- (b) etisitst (aonft) & DNA & earfitca ot aftivad el & feu cites saa He Tel Seat Er STANT cht ST AeA Sargeant AT SHraherter At Sarre ATT | 2",
CBSE_SCI_2025_Q25_3163Science,25,B,2,Short Answer (2 Marks),General Science,False,False,1,2025,"(a) Ban eth y afeaen Al gran fa yeHR alle 7
- (b) fereit Steet 4 stat wep WH A ae oT fe ae sd atk Al aferte den dae Saw tat F sane 2 | afer sa Ba H ay A sa aM ar oft sects Hifw VI gah fay sear é | 2",
CBSE_SCI_2025_Q26_3163Science,26,B,2,Short Answer (2 Marks),General Science,False,False,1,2025,"Fab VHA Hl Holl Al sa viagra ct sects Alfa freer weg Asa Al Soil F Uftatdd pe & fer sae aA oid & | ore Hifare fe ree STARTS SRT at Tet spr CIC AA H WA SA Hail HI RAT SAT e | 2
###### wus ~~—~~ T
- We GST 27 S 33 A ~~Y-~~ Be eA | | Wel RAH 3 HHS |",
CBSE_SCI_2025_Q27_3163Science,27,C,3,Short Answer (3 Marks),General Science,False,False,1,2025,"waren fifa ff vaaa al Sorat afifar sal AMT ara @ | sa sai fear ar Tarahts aAtEwr fran |
- 3",
CBSE_SCI_2025_Q28_3163Science,28,C,3,Short Answer (3 Marks),Biology,False,True,1,2025,"(a) Sf ater sa Tare Wo or secre Hilfe fra saa Peafead 8 fra
- G) tWeheareaa
- Gi) Ofer Set AM A Ges BTA (ii) Aet ~~-~~ ara aera
3
###### AAA
<!-- Start of picture text -->
©<br><!-- End of picture text -->
- —_——_ IMM! -—-—_—— 24. (a) “Proteins control the expression of various characters.” Explain this statement by taking an example of “tallness” as a characteristic in plants. 2
###### OR
- (b) Explain the mechanism of inheritance used by sexually reproducing organisms to ensure the stability of DNA of the species. 2",
CBSE_SCI_2025_Q25_3163Science,25,B,2,Short Answer (2 Marks),Biology,False,False,1,2025,"(a) Howis brain protected in our body ?
- (b) A doctor finds in one of his patients that he is not maintaining a proper posture and balance of his body. State the region of brain and also the part of brain which is responsible for it. 2",
CBSE_SCI_2025_Q26_3163Science,26,B,2,Short Answer (2 Marks),Biology,False,False,1,2025,"Write the percentage of the energy of sunlight captured by green plants, to convert it into food energy. Explain the fate of this energy when green plants are eaten by primary consumers. 2
###### SECTION ~~-~~ C
Question Nos. 27 to 33 are short answer type questions. Each question carries 3 marks.",
CBSE_SCI_2025_Q27_3163Science,27,C,3,Short Answer (3 Marks),Chemistry,False,False,1,2025,Explain why respiration is considered as an exothermic reaction. Give the chemical equation for this reaction. 3,
CBSE_SCI_2025_Q29_3163Science,29,C,3,Short Answer (3 Marks),Chemistry,False,True,1,2025,"feet or a aimed bt sare al feet scet ce oh are fattest qhtat ae Want Sale & wiefers apt ae ot thlenfard fear aa seat Vereih abl aTfetent eh wT A re few rq feepisS fear:
|ater|aa~~a~~varenétat<br>(cm)|Sea witfera Atatt|
|---|---|---|
|1|~~— ~~90|+18|
|2|~~— ~~60|+ 20|
|3|~~— ~~40|+24|
|4|~~— ~~30|+ 30|
|5|~~—~~24|+ 40|
|6|~~— ~~20|+ 60|
|7|~~-~~18|+ 90|
|8|~~—~~12|+120|
#31/6/3%
<!-- Start of picture text -->
©<br><!-- End of picture text -->
3
<!-- Start of picture text -->
WANA MT<br><!-- End of picture text -->
### SS SS WANA MT
- (b) Write chemical equations to show what happens when an acid reacts
- witha
- (i) metal
- (1) base and
- (111) carbonate
Write the name of the main product formed in each case.",
CBSE_SCI_2025_Q29_3163Science,29,C,3,Short Answer (3 Marks),Physics,False,True,1,2025,"A student placed a candle flame at different distances from a convex lens and focused its image on a screen. He recorded his observation in tabular form as given below :
||Distance offlame<br>Distance ofthe|
|---|---|
|S.No.|from the lens (cm)<br>image fromthe lens|
|1|~~— ~~90<br>+ 18|
|2|~~— ~~60<br>+ 20|
|3|~~— ~~40<br>+ 24|
|4|~~— ~~30<br>+ 30|
|5|~~— ~~24<br>+ 40|
|6|~~— ~~20<br>+ 60|
|7|~~— ~~18<br>+ 90|
|8|~~-—~~12<br>+ 120|
|1/6/3*|©|
- lll Uftnerd & fre feu 7e Wet cht Sat ATT (a) STahT fea Te sae cle Al Hla at MT S 2 SI See AL TS & fre HRT CHAT |
- (b) Sail aera Fa Hie aT Uh Gel ~~Ael~~ e HR aT ?
- (c) Set feet vi up wel aera & fore few site Giant wheres SAAT SaTIST | 3",
CBSE_SCI_2025_Q30_3163Science,30,C,3,Short Answer (3 Marks),General Science,False,False,1,2025,"(a) “AMal F areal So asad @M aret oi ae afford aad & fe aad aly =e eT AAT Al |” SA HAF Hl CARAT WATS STILE Hl Tera F AIHTT |
- (b) “spe sia fer Faker & few qh ea a wala oy Pk wed S 1” ga ae St eT alert GPE AIAT |
3",
CBSE_SCI_2025_Q31_3163Science,31,C,3,Short Answer (3 Marks),General Science,False,False,1,2025,"se eft afer or aa feau ai (i) aitadiia eft, (ii) fastiedioftaefx at arma BCA TH ct Md S | a H Sa Hat HI a Hh ferkaw st fasiteciohia Vex TET Hea ze aa secka Alfie fe ga met a fastedintia efx at aladiafta Sh & fae pepe (hist) dh feos Teer AST STAT a |
3",
CBSE_SCI_2025_Q32_3163Science,32,C,3,Short Answer (3 Marks),Physics,False,True,1,2025,"ale Safes sett ofB ar anita Se fee say RA AH ~~_-~~ 0.5 D ata & iat SI Saar
- Hee|
- (a) ae cafe fire of ats a cifea 2 seen aa ferfiac | (b) $4 ce St HoT Ht ae GaRT |
- (c) Sah aA 4 sqarT feu re cal St hla at Mathta SAT |
<!-- Start of picture text -->
©<br><!-- End of picture text -->
3
————_ ili) + ———
- Analyse the observation table and on the basis of your analysis only,
- answer the following questions (without doing any calculations) :
- (a) What is the focal length of the convex lens used ? Give reason to justify your answer.
- (b) Which one of the sets of observations is ~~not~~ correct and why ?
- (c) Draw ray diagram to show image formation for any correct set of observation.
###### 3",
CBSE_SCI_2025_Q30_3163Science,30,C,3,Short Answer (3 Marks),Biology,False,True,1,2025,"(a) “In human beings the genes inherited from the parents decide whether the newborn individual is male or female.”
- Explain this statement with the help of a flow diagram.
- (b) “Some animals rely on environmental cues for sex determination.” Justify this statement giving an example. 3",
CBSE_SCI_2025_Q31_3163Science,31,C,3,Short Answer (3 Marks),Biology,False,False,1,2025,"Name the blood vessel that brings (1) oxygenated blood (11) deoxygenated blood, to the human heart. Also name that chamber of the heart which receives deoxygenated blood and state how deoxygenated blood from this chamber is sent to lungs for oxygenation. 3",
CBSE_SCI_2025_Q32_3163Science,32,C,3,Short Answer (3 Marks),Physics,False,True,1,2025,"A person uses lenses of power ~~—0~~ .5 D in his spectacles for the correction of his vision.
- (a) Name the defect of vision the person is suffering from.
- (b) List two causes of this defect. (c) Determine the focal length of the lenses used in the spectacles. 3 @ [ P.T.O. ]
*3.1/6/3*
<!-- Start of picture text -->
—— iim! —-—_—<br><!-- End of picture text -->
<!-- Start of picture text -->
(b) frei forge uftae 4 fea feu me ude fod Preafta ped & 2 uel ar Ue oe fafa | 38<br>9 yh<br>(i) (ii)<br><!-- End of picture text -->
###### Te GST 34S 36 cle ~~l-~~ sella Wer S We WAH 5 SHS |",
CBSE_SCI_2025_Q34_3163Science,34,D,5,Long Answer (5 Marks),Biology,False,True,1,2025,"(a) rach da tard wr act & 2 fone forg we Grachta aa At fear fa veer Prattta At aidt & ? feel arate SAH UT gM Sa Beachy aa Al Geach ea Versi ar ted ifaw | ga Jed HR i) GT aM (ii) Fah Ba Varait Ar fen feat Sits |
F @ ere & am falar fia 1 feet orcad qusell & gerhta aa ar afer TR LATS |
5
###### sya
- (b) at gata ea tat wh ~~-e~~ at a witeder gai sel oedt @ 7? feral crest cell arava Ufareear ERI Sere Peaches aa At qeachla aa Varah spl Srst fest al ead BU sited Hilfe | ofarferer & vie Gea aa Varsil & ga ted ara raha aa 3 fava een Read fare ar aca B 2
- Hd areal & a4 feria faa oe ohare & aerhis aa aroha Pek aes | 5
###### *31/6/3*
<!-- Start of picture text -->
@<br><!-- End of picture text -->",
CBSE_SCI_2025_Q34_3163Science,34,D,5,Long Answer (5 Marks),Physics,False,True,1,2025,"(a) What are magnetic field lines ? How is the direction of magnetic field at a point determined ? Draw the pattern of magnetic field lines of the magnetic field produced by a current carrying circular loop. Mark on it the direction of (i) current and (ii) magnetic field lines.
- Name the two factors on which the magnitude of the magnetic field due to a current carrying coil depends.
5
###### OR
- (b) Why can’t two magnetic field lines cross each other ? Draw magnetic field lines showing the direction of the magnetic field due to a current carrying long straight solenoid. State the conclusion which can be drawn from the pattern of magnetic field lines inside the solenoid. Name any two factors on which the magnitude of the magnetic field due to this solenoid depends.
5
###### *31/6/3*
<!-- Start of picture text -->
(23)<br><!-- End of picture text -->
<!-- Start of picture text -->
iin<br><!-- End of picture text -->
- —_—_ iin — 35. (a) 3iatet atk cfteafran At saa at fate oor are feftau | aet ats sat a & few aie Renta a8 & Si i wpe sea fara
- (b) Heiftes aaa fee Had S ? SlSsl A Ape Al Uiswa Hl Save AAT |
- (c) ii WAGs EAI Tors Si Ach & eat st ST Ht Mt feerat fora |
5
###### sya
- (a) fered feferit ger & PreafaRad sete art a w ~~p-~~ up He fear :
- (Gi) aa (WE) (i) TFTA (iii) afer (iv) BUSTA
- (b) Cenfert sit sHaterh Sat Sear ch GST Sl We ~~h-~~ UH SeTee cise | Sea ch Vea feral goa F aA arel oftadai ar secre aATATT |
5",
CBSE_SCI_2025_Q36_3163Science,36,D,5,Long Answer (5 Marks),General Science,False,True,1,2025,"(a) feet ue waria sk we oraifaaters siea or aa ferftau fact Gear F at HIS TY ett @ | Sacht Mae Wifae stk sects ify fe fea var a Ucchlelel al pet praifeaters sre F afafda fran at Gea & | eM eal 2 a FS ami after feet sea Ai saferfa F ace aie aed S 2 sap secifad SHi veut A a aefl afters & carats ater fetta |
5
###### sya
- (b) asa ws ? Osa} ay Ht Gee ferfac | aes Al wie oie FY oreT aAifae | ask wea Sai F asi a ata oh fre area HY sage aa aa HAT TAT @ 2 so Gee al fa eR Avert are 7
<!-- Start of picture text -->
@<br><!-- End of picture text -->
- *31/6/3*
5
————_ ili) + ———",
CBSE_SCI_2025_Q35_3163Science,35,D,5,Long Answer (5 Marks),Biology,False,False,1,2025,"(a) Name the method by which Amoeba and Leishmania reproduce. Write a major difference in the way they divide to produce new individuals.
- (b) What is asexual reproduction ? Explain the process of budding in Hydra.
- (c) Give two methods used to grow rose and jasmine plants by vegetative propagation.
- 5
###### OR
- (a) Write one function each of the parts ~~—~~ (i) petals (i1) anther (iii) style and (iv) ovary of a bisexual flower.
- (b) Give one example each of a unisexual flower and a bisexual flower. Mention the changes which a flower undergoes after fertilization. 5",
CBSE_SCI_2025_Q36_3163Science,36,D,5,Long Answer (5 Marks),Chemistry,False,True,1,2025,"(a) Name an alcohol and a carboxylic acid having two carbon atoms in their structures. Draw their structures and state how this alcohol can be converted into a carboxylic acid. What happens when these two compounds react in the presence of an acid ? Write chemical equations for the reactions involved in the two cases mentioned above.
5
###### OR
- (b) What are soaps ? Write the structure of a soap molecule. Explain the cleansing action of a soap. Why are soaps not considered suitable for washing clothes in a region where water is hard ? How is this problem overcomed ? 5 (25) [ P.T.O. ]
*3.1/6/3*
<!-- Start of picture text -->
(1/1<br><!-- End of picture text -->
# See (1/1 tl as ~~-~~ s
WRT ET 37S 39 Ala Sa / THT Sree WAS | Wee WA 4 HS |",
CBSE_SCI_2025_Q38_3163Science,38,E,4,Case-Based / Source-Based (4 Marks),General Science,False,True,1,2025,"Ted & AMT Al Sa she Sea ala Hl rad seta At fem stafspar AT fea pr Peake
ard @, stadt wht sret sqadat Hed S | Vea FH sfefirs vicar ot atc S Sl ahs ae frat ral Hed = |
4
<!-- Start of picture text -->
,<br><!-- End of picture text -->
- () sania ara fafa fra ort X atk Y wae: sega sik sake aie eee 1 1
- (Il) 3a aa ar ama fear faraeét (a) ofeat & first aan Gi) dia aire fas 4 wHS yr Vc s |
1
- (IIT) (a) aad tres (@syg wr Tem) At ufeat wast a arfa dia srqfsrar pei J | Gast ol Fe Ses fa TER Fake Slat S aa care ifaw fe ae wha fea veer
- alc S |
2
###### UCI
- (IIT) (b) wale Geetha SA aret res elas ar as ferftaw | ae STA oreo Ht Ven Al AR Yer 4 fa WHR AAA HUAI S ?
<!-- Start of picture text -->
©<br><!-- End of picture text -->
###### *31/6/3*
2
<!-- Start of picture text -->
iil!<br><!-- End of picture text -->
## ———_—___ iil! -_—",
CBSE_SCI_2025_Q39_3163Science,39,E,4,Case-Based / Source-Based (4 Marks),Physics,False,True,1,2025,"Study the circuit shown in which two resistors X and Y of resistances 3 Q and 6 Q respectively are joined in series with a battery of 2 V. 4
<!-- Start of picture text -->
X 380 6Q Y<br>+<br><!-- End of picture text -->
- X 380 6Q Y +
- — 7) )+ |.
- 2V
- (I) Draw a circuit diagram showing the above two resistors X and Y joined in parallel with same battery and same ammeter and voltmeter. 1
- (I) In which combination of resistors will the (i) potential difference across X and Y and (11) current through X and Y, be the same ? 1
- (II) (a) Find the current drawn from the battery by the series combination of the two resistors (X and Y). 2
###### OR
- (III) (b) Determine the equivalent resistance of the parallel combination of the two resistors (X and Y).
2
<!-- Start of picture text -->
31]<br><!-- End of picture text -->
-—-—
<!-- Start of picture text -->
Ill;<br><!-- End of picture text -->
##### —$_<— Ill;
32)",
CBSE_SCI_2025_Q01_31BSScienceBlin,1,A,1,MCQ,Chemistry,False,False,1,2025,"The chemical reaction of solid calcium oxide with water is :
- (A) exothermic and the pH of the solution formed is less than 7.
- (B) endothermic and the pH of the solution formed is less than 7.
- (C) endothermic and the pH of the solution formed is more than 7.
- (D) exothermic and the pH of the solution formed is more than 7.
***31(B)/S***
**[ P.T.O. ]**
**3      #**
Rrafatad a 8 fore stcees (feats) sififpar 4 aot at Area Slat & Set HI fala ATCT FAC FASSHT STIS AACA FHT HT STIS SIL HEARS TAA US Asee HI STAT
Sach ar va Ate ferent Fl cet He Sa S| SAT SRT SU Steet Ft
areeteten Strat ach SAT AAS SrA Sicha SEA
feafaftad 4 & ais UT Sites, amto & afar He TET ATT SA Set ST PATO HAT S
frafafad vercot/srfifrarartuz fara airfare
SA TROT SATA Sl AT SAF AL Scare TAT
# *ECNEICS V.I.*",
CBSE_SCI_2025_Q02_31BSScienceBlin,2,A,1,MCQ,Chemistry,False,True,1,2025,"In which  one of the following decomposition reactions energy is released ?
- (A) Electrolysis of water
- (B) Decomposition of silver chloride
- (C) Decomposition of vegetable matter into compost
- (D) Decomposition of lead nitrate",
CBSE_SCI_2025_Q03_31BSScienceBlin,3,A,1,MCQ,Chemistry,False,False,1,2025,"Juice of tamarind turns blue litmus to red. It is because of the presence of an acid called :
- (A) oxalic acid
- (B) lactic acid
- (C) methanoic acid
- (D) tartaric acid
## **4.**
- Which one of the following oxides reacts with HCl as well as NaOH to form corresponding salt and water ?
- (A) CaO
- (B) Al2O3
- (C) Fe3O4
- (D) K2O
## **5.** Consider the following cases/reactions :
(i) CuSO4 + Al → (ii) CaSO4 + Mg →
- (iii) FeSO4 + Pb →
- (iv) ZnSO4 + Ca →
The cases/reactions in which new products will form are :
- (A) (i) and (iv) (B) (i) and (ii)
- (C) (ii) and (iii) (D) (i), (ii) and (iv)
**[ P.T.O. ]**
***31(B)/S***
**5      #**
Refafattdasssactae
waadsate
PrataRad Fd the qa ch Saag UAH fehteet H Set Hh AVA HT GAT
Peatctad 4 8 Ame tea & fase Wael het GAC : aat afeie pepe oat arr pape t arate eae wed HEAT arat afeie att & Sat sik Prat art & Ferret art fasttedisth ya BPA TET PLAT S| a ch fattest aT Hl AST SAT | oat stfeie, Herre at sitadisitta eee CIMTdhd Hea S a ch fattest aT Hl AST SAT |
# *ECNEICS V.I.*",
CBSE_SCI_2025_Q06_31BSScienceBlin,6,A,1,MCQ,Chemistry,False,False,1,2025,"A hydrocarbon which is different from the other three is : (A) C7H16
- (B) C5H10
- (C) C2H6
- (D) CH4",
CBSE_SCI_2025_Q07_31BSScienceBlin,7,A,1,MCQ,Chemistry,False,False,1,2025,"One formula unit of which one of the following salts has seven molecules of water of crystallisation ?
- (A) CaSO4
- (B) CuSO4
- (C) FeSO4
- (D) Na2CO3",
CBSE_SCI_2025_Q08_31BSScienceBlin,8,A,1,MCQ,Biology,False,True,1,2025,"Select the correct statements from the following about the human heart :
- (i) Right atrium receives oxygenated blood from lungs through pulmonary artery.
- (ii) Right atrium receives deoxygenated blood through vena cava from upper and lower body.
- (iii) Left atrium transfers oxygenated blood to left ventricle which sends it to various parts of the body.
- (iv) Left atrium transfers oxygenated blood to aorta which sends it to various parts of the body.
- (A) (i) and (ii)
- (B) (ii) and (iii)
- (C) (iii) and (iv)
- (D) (i) and (iv)
***31(B)/S***
**[ P.T.O. ]**
**7      #**
ana At aren aret & aa ore At fsrar yet et sare &
orIstelgse
Tela seca | UT tT Teele sre A ferentTat UT StF sesh 8st I UAT SET SET St Rereet TAT Tea
ST UST
AAMT S ST SHUT h GAT GTI HT Gl Stars FET CISRE MR wt Feat h at Uta h Sha Gar Hest WK est WaT ated Otel wet BE | Heth SAH TAT SAT Sit GAS AT STAT TST
aly THR Alth Ue Vt sad ar Melee TAT S | AS aieh s : MATA SUT AAA TTT Sat ret HATH TA
<!-- Start of picture text -->
®<br><!-- End of picture text -->
# *ECNEICS V.I.*",
CBSE_SCI_2025_Q09_31BSScienceBlin,9,A,1,MCQ,Biology,False,False,1,2025,"In the human alimentary canal, when the process of digestion is completed, the (i) carbohydrates, (ii) fats, and (iii) proteins get converted respectively into :
- (A) (i) glucose, (ii) fatty acids and (iii) amino acids
- (B) (i) glucose, (ii) fatty acids and glycerol and (iii) amino acids
- (C) (i) fatty acids and glycerol, (ii) amino acids and (iii) glucose
- (D) (i) amino acids, (ii) fatty acids and glycerol and (iii) sugars",
CBSE_SCI_2025_Q10_31BSScienceBlin,10,A,1,MCQ,General Science,False,False,1,2025,"A gland which does **_not_** occur as a pair in the body of human beings is :
- (A) Adrenal
- (B) Ovary
- (C) Pituitary
- (D) Testis",
CBSE_SCI_2025_Q11_31BSScienceBlin,11,A,1,MCQ,Biology,False,False,1,2025,"The part of a seed which is a source of food during its germination is :
- (A) Radicle
- (B) Cotyledon
- (C) Plumule
- (D) Embryo",
CBSE_SCI_2025_Q13_31BSScienceBlin,13,A,1,MCQ,Physics,False,True,1,2025,"An optical device always forms images of magnification m = + 1. This device is :
- (A) Concave mirror
- (B) Plane mirror
- (C) Convex lens
- (D) Concave lens
***31(B)/S***
**[ P.T.O. ]**
**9      #**
ama aah des 4 Pettehad Ft Bet HI Al PT
aH VAT HU AeA Tea AY Stlereniar fenxonl AT sda freechtacra
TA Wet Hl OAT ATT ORATRET TET UAT STH STA @, SIT Teel Sh SAH HT aad PLAT fat aftat & facat apt oreafed aed wae, ofa sit teat & ster Ft att ar aay cert Urea gre Pera STAT e |
Ga Gareth at S| Be cas HY «aa sar aT Frettdfora omg at foreta ant oh sate Haare Ha Theat He ATCT SS AR z,
Prafafad 4 & se sien ae at gfe fret eet ast eae oer fla ed @ scl aot wifttraan Tea set woe
IK
# *ECNEICS V.I.*",
CBSE_SCI_2025_Q14_31BSScienceBlin,14,A,1,MCQ,Physics,False,False,1,2025,"Select the correct statements from the following in the context of the human eye :
- (i) Most of the refraction of light rays entering the eye occurs at the crystalline lens.
- (ii) The diameter of the eye ball is about 2·3 cm.
- (iii) Iris is a dark muscular diaphragm which controls the size of the pupil.
- (iv) While focusing on the objects at different distances, the distance between the lens and the retina is adjusted by the ciliary muscles.
- (A) (i) and (iv)
- (B) (ii) and (iii)
- (C) (i), (ii) and (iv)
- (D) (ii), (iii) and (iv)",
CBSE_SCI_2025_Q15_31BSScienceBlin,15,A,1,MCQ,Physics,False,False,1,2025,"Four wires a, b, c and d are made of the same materials. If ‘ _l_ ’ denotes length and ‘r’ denotes radius, then the wire which offers least resistance to the flow of electric current has length and radius respectively as :",
CBSE_SCI_2025_Q16_31BSScienceBlin,16,A,1,MCQ,Chemistry,False,True,1,2025,"Select from the following, a food chain in which the organism of the second trophic level is missing :
- (A) small fish, zooplankton, phytoplankton, large fish
- (B) frog, snake, grass, grasshopper, eagle
- (C) grass, frog, tiger, snake
- (D) grass, goat, lion
***31(B)/S***
**[ P.T.O. ]**
**11      #**
Wet UAT aterm aarteume Rradunat atin maT eR at ere are aifesat fever ra & | Sat Wea & Tel Se Ate feu 7G cist Ae areaha | ant ae ele A are RTT Ohl TST SARE LAT | ot = oarea wet aH WIA = eT| a ede WT RT
AHI ANSI Ueh!e SAA TAT E | PRU OSA Uethe UAT HAN SF SH Tact HET SIR Veter AH SAT
HT IA SISA Wed Geet ch Os At atten Ts ference ALAA BRUT CINE INCOCE! TASH Hl Soa Us STENT SIS WN oh ate fore Saaz | ate =——-actta Sat At eae & cache sfat Ht eae ax HT Ie A cist ett S| PRU Mesias & Stet Ho Telit Stade AT Ara are H safer statism ot ara & sifeten ete e
AHI HATA SHUT SAT STH STAT Mchelslt HT Strat Ast St ferehSa e | RUT HATA THOTT SAT Sy STAT Seferfeter Aer Si streaker Sta S|
# *ECNEICS V.I.*
**_— F one or Questions number 17 to 20, two statements are given labelled as Assertion (A) and the other labelled as Reason (R). Select the correct answer to these questions from the codes (A), (B), (C) and (D) as given below._**
- (A) Both Assertion (A) and Reason (R) are true and Reason (R) is the correct explanation of Assertion (A).
- (B) Both Assertion (A) and Reason (R) are true, but Reason (R) is **_not_** the correct explanation of Assertion (A).
- (C) Assertion (A) is true, but Reason (R) is false.
- (D) Assertion (A) is false, but Reason (R) is true.
**17.** _Assertion (A) :_ Sodium sulphate is a neutral salt.
- _Reason (R) :_ Sodium sulphate is a salt formed by a strong acid and a strong base.
**18.** _Assertion (A) :_ Ozone layer protects the surface of the earth from the harmful ultraviolet radiations.
- _Reason (R) :_ Chlorofluorocarbons (CFCs) are responsible for the depletion of the ozone layer present at the higher levels of the atmosphere.
**19.** _Assertion (A) :_ The rate of breathing in aquatic organisms is faster than that in terrestrial organisms.
- _Reason (R) :_ The amount of oxygen dissolved in pond/river water is comparatively higher than the amount of oxygen present in air.
**20.** _Assertion (A) :_ The magnification of the virtual images produced by concave mirrors is always more than +1.
- _Reason (R) :_ The virtual images formed by concave mirrors are erect and magnified.
***31(B)/S***
**[ P.T.O. ]**
**13      #**
que Wet Gea HG HY SHI TAR BH WETS |
ae AMiRraa Res al sites FART Sa Sat kaa GT AT Ure Sed Bet alt are saftispar oh verre at ay faa sik sae Ft aro ated GPS AST | Slt ae SAR SHAT Hr Saletd Taare Stee fer ae | feret ores aft oferat A verre Sxerser erat ett S aa ofeat st sara WaT YS Wed AT AMT TH TST STAT S | SA USAT A aad Tisha SAT ATA ferRaw stk sacht Saree FIAT | ANAT HT GLATT Hel Sta SAS WHIMad S feos Te Gated Fa Ue ter aaa at @ ot ama wie A aralesee sideak aa & SUT Hl AGA HUA S | SA SAM SR st Glad He are AT ar amy fehat | San Ase 4 AST Aa H Ae A Seca AST| Sdet SUT SAT Ft Tahetat ch a sahtetatert (farsa) Al GT AIST | aia ar fag fear | aro difsre fer tenet aera & fee atecat Sit aT & fhe ais me ore At streple Ferfsig GSKA aetl Aeet VAT St AT Bt AST | fret She areteh F Heater sree arr vars St St S | SA Aer AT AK Sot Bes ats Al Arp led HT Sects AiG | Sa AA AT ATA faag sit ga very geachls aa carsil st fern Paid ae A ead
# *ECNEICS V.I.*
## **SECTION B**
## _Questions no._ **_21_** _to_ **_26_** _are Very Short Answer Type questions._",
CBSE_SCI_2025_Q21_31BSScienceBlin,21,B,2,Short Answer (2 Marks),Chemistry,False,False,1,2025,"When magnesium ribbon is burnt in oxygen, an ash of white colour is produced. Name the type of reaction giving justification for your answer. Write the balanced chemical equation for the reaction that occurs.
_2_",
CBSE_SCI_2025_Q22_31BSScienceBlin,22,B,2,Short Answer (2 Marks),Biology,False,False,1,2025,"Photosynthesis takes place in the leaves of a plant and the food prepared by the leaves reaches other parts of the plant. Name and explain the process involved in the phenomenon.
_2_",
